ticket_id,customer_id,ticket_date,issue_type,resolution_time_days,is_resolved
4150,5691,2025-01-28,Account,5,1
4151,6062,2024-11-03,Technical,7,1
4152,7492,2025-02-21,Account,4,1
4153,3091,2025-03-22,Technical,4,1
4154,7847,2024-11-04,Content,4,1
4155,288,2025-02-25,Content,7,1
4156,8433,2025-02-06,Account,19,0
4157,6134,2025-01-20,Technical,2,1
4158,8863,2025-05-23,Account,3,1
4159,6974,2025-04-25,Account,1,1
4160,6306,2025-02-26,Content,3,1
4161,4444,2025-03-09,Account,2,0
4162,59,2024-09-18,Billing,1,1
4163,9466,2025-01-14,Content,4,1
4164,7551,2025-01-04,Technical,4,1
4165,512,2025-02-06,Technical,7,1
4166,3400,2025-05-22,Billing,10,1
4167,518,2024-09-09,Account,1,1
4168,4728,2024-10-16,Technical,9,0
4169,270,2025-04-24,Content,3,1
4170,3344,2024-11-12,Account,3,1
4171,6417,2024-09-15,Technical,1,1
4172,1887,2025-07-31,Account,6,1
4173,1710,2025-05-20,Account,6,1
4174,6541,2025-02-20,Account,4,1
4175,4322,2024-09-25,Account,7,0
4176,467,2025-05-19,Content,6,1
4177,2113,2025-08-05,Technical,4,1
4178,3953,2025-06-01,Account,4,1
4179,5511,2024-09-01,Content,4,1
4180,1495,2025-03-16,Technical,1,1
4181,9198,2025-08-03,Account,17,0
4182,2185,2025-07-16,Technical,4,0
4183,7000,2025-07-03,Content,2,1
4184,9229,2025-01-07,Content,1,1
4185,4988,2025-08-15,Content,1,1
4186,9777,2024-10-29,Billing,8,0
4187,7674,2025-02-01,Billing,3,1
4188,5513,2025-06-10,Content,10,1
4189,1509,2024-12-21,Billing,7,0
4190,9943,2025-06-24,Content,5,1
4191,9962,2025-04-04,Technical,2,1
4192,8229,2024-08-23,Technical,4,1
4193,686,2025-07-22,Content,4,1
4194,3560,2025-02-19,Technical,6,1
4195,3584,2024-09-30,Technical,15,1
4196,7193,2025-05-03,Account,1,1
4197,717,2025-04-06,Technical,2,0
4198,5054,2025-03-31,Technical,6,1
4199,4540,2025-06-27,Billing,3,1
4200,5931,2025-01-12,Technical,17,1
4201,5099,2025-04-18,Content,4,1
4202,9118,2025-01-16,Account,7,1
4203,6264,2024-11-16,Account,14,1
4204,9011,2025-08-10,Billing,18,0
4205,1149,2024-09-30,Billing,4,1
4206,8326,2024-09-13,Technical,1,1
4207,4554,2025-01-09,Billing,8,0
4208,3855,2025-08-09,Technical,6,0
4209,5471,2025-07-21,Technical,7,1
4210,1962,2025-05-09,Account,3,1
4211,9360,2025-03-17,Billing,16,1
4212,3821,2025-05-01,Billing,2,1
4213,6354,2024-11-25,Technical,3,1
4214,1845,2024-08-22,Technical,6,1
4215,4332,2025-03-14,Technical,6,1
4216,5158,2025-06-10,Content,3,1
4217,1199,2025-06-22,Billing,8,1
4218,3744,2025-02-12,Technical,1,1
4219,1540,2025-04-10,Content,5,1
4220,9276,2024-09-05,Content,6,0
4221,3018,2025-03-06,Technical,15,1
4222,9407,2025-02-01,Content,6,1
4223,1385,2025-06-23,Account,1,1
4224,6232,2024-11-25,Billing,1,1
4225,8680,2025-07-13,Content,1,1
4226,4505,2024-09-06,Content,5,0
4227,8861,2025-02-15,Content,8,1
4228,8943,2024-11-23,Technical,8,1
4229,5841,2024-10-19,Technical,5,1
4230,3742,2024-10-02,Technical,11,0
4231,5682,2024-11-01,Content,4,1
4232,7851,2025-06-16,Account,3,1
4233,1128,2025-01-23,Billing,7,1
4234,8034,2024-10-15,Content,6,1
4235,5241,2024-11-12,Billing,1,0
4236,5953,2025-04-21,Billing,14,1
4237,7688,2025-01-10,Content,5,1
4238,5040,2024-09-16,Billing,19,0
4239,3192,2025-06-04,Billing,7,1
4240,3173,2024-08-23,Account,13,1
4241,3063,2024-12-14,Billing,2,1
4242,4896,2024-10-23,Billing,5,1
4243,4207,2025-01-20,Account,2,1
4244,8904,2025-01-24,Account,12,1
4245,8443,2025-04-14,Billing,1,1
4246,2259,2025-03-04,Billing,10,1
4247,4853,2025-01-08,Account,14,1
4248,1197,2025-08-13,Technical,6,1
4249,5270,2025-03-20,Content,4,1
4250,7496,2025-01-25,Billing,5,1
4251,6880,2025-04-07,Technical,7,1
4252,7316,2025-01-22,Billing,12,1
4253,8888,2025-02-05,Content,4,1
4254,6570,2024-12-11,Content,10,0
4255,2225,2025-02-24,Account,4,1
4256,575,2025-06-13,Account,4,1
4257,1664,2024-09-26,Account,7,1
4258,4217,2025-05-17,Billing,18,0
4259,6449,2025-03-31,Account,11,1
4260,5835,2025-03-07,Account,18,0
4261,6420,2025-06-23,Account,3,1
4262,2830,2024-10-29,Account,5,1
4263,8333,2024-12-16,Content,8,0
4264,5309,2024-12-26,Billing,15,0
4265,8833,2025-04-19,Billing,7,1
4266,606,2024-11-05,Account,16,1
4267,9946,2025-01-19,Technical,3,1
4268,6159,2025-06-06,Account,4,0
4269,9641,2024-10-07,Billing,11,1
4270,3912,2025-05-02,Technical,6,1
4271,9575,2024-08-27,Billing,6,1
4272,1676,2025-06-08,Content,4,1
4273,4372,2024-10-27,Content,6,0
4274,5073,2024-10-19,Account,3,1
4275,1639,2025-03-30,Billing,3,1
4276,1748,2025-06-21,Account,18,1
4277,3213,2025-06-23,Technical,1,1
4278,7685,2025-06-19,Technical,3,1
4279,7981,2024-10-11,Content,6,1
4280,478,2024-10-20,Technical,7,1
4281,7342,2025-02-04,Account,2,1
4282,1965,2024-11-21,Billing,5,1
4283,9604,2024-10-04,Content,2,1
4284,1453,2024-12-14,Billing,6,1
4285,1317,2025-08-18,Technical,4,1
4286,5349,2024-12-14,Account,5,1
4287,5494,2025-03-04,Billing,1,1
4288,1812,2025-02-10,Billing,7,1
4289,1056,2024-08-29,Technical,1,1
4290,1287,2025-08-15,Technical,4,1
4291,5267,2025-08-06,Technical,1,1
4292,2196,2024-12-14,Account,15,1
4293,3875,2025-03-28,Content,5,1
4294,318,2024-11-25,Content,6,1
4295,8123,2025-01-14,Technical,6,1
4296,5803,2024-11-13,Billing,2,0
4297,5170,2024-12-16,Technical,6,1
4298,3258,2024-10-17,Account,17,0
4299,4024,2024-08-22,Content,14,1
4300,2369,2025-03-16,Technical,2,1
4301,1721,2025-02-12,Content,6,1
4302,4474,2025-04-12,Account,2,1
4303,1416,2024-10-19,Technical,5,1
4304,3163,2025-07-26,Account,15,1
4305,9764,2025-02-19,Technical,5,0
4306,6661,2025-06-12,Billing,4,1
4307,5453,2025-06-20,Account,11,1
4308,8948,2025-05-16,Technical,3,1
4309,2990,2024-10-17,Account,4,1
4310,4451,2024-10-12,Account,4,1
4311,4756,2025-01-12,Billing,5,1
4312,1692,2024-11-16,Content,6,1
4313,8304,2025-02-21,Billing,1,0
4314,2064,2025-01-14,Account,16,0
4315,7032,2025-08-02,Billing,6,1
4316,1498,2025-01-17,Content,7,1
4317,5834,2025-04-12,Technical,7,1
4318,9081,2024-09-28,Technical,16,1
4319,3797,2025-01-24,Content,3,1
4320,168,2025-02-16,Technical,1,1
4321,8898,2025-06-10,Technical,2,1
4322,7722,2025-04-24,Technical,19,0
4323,2062,2025-08-11,Technical,2,1
4324,6918,2025-02-19,Technical,6,0
4325,4838,2024-12-28,Billing,1,1
4326,9934,2025-05-05,Billing,5,1
4327,3801,2025-02-24,Content,3,1
4328,5197,2025-08-20,Account,1,1
4329,6032,2025-03-06,Content,10,1
4330,1280,2025-06-28,Technical,10,0
4331,1675,2024-09-06,Technical,5,1
4332,1328,2025-05-22,Content,2,0
4333,1361,2025-04-21,Account,4,0
4334,9171,2024-10-07,Billing,6,1
4335,4746,2024-10-11,Content,2,1
4336,9762,2025-07-08,Billing,7,1
4337,6911,2024-11-18,Account,2,1
4338,3145,2025-07-04,Billing,12,1
4339,5380,2024-09-27,Technical,18,0
4340,1089,2025-01-15,Content,5,1
4341,2188,2025-01-06,Billing,12,1
4342,5878,2025-08-03,Content,3,1
4343,4298,2025-06-24,Billing,1,1
4344,5051,2025-08-02,Billing,7,1
4345,213,2025-07-29,Technical,7,1
4346,6539,2024-10-10,Technical,1,1
4347,5596,2025-04-21,Content,3,1
4348,7192,2024-12-18,Technical,1,0
4349,6759,2025-07-22,Content,3,1
4350,6279,2024-09-07,Content,6,1
4351,7967,2025-08-09,Content,4,1
4352,8634,2025-07-31,Billing,7,0
4353,371,2024-10-19,Content,16,0
4354,8220,2025-06-29,Account,7,1
4355,3787,2025-01-27,Technical,3,1
4356,9373,2025-01-20,Account,1,1
4357,9723,2025-05-28,Content,8,0
4358,7385,2025-07-31,Technical,19,0
4359,3508,2025-07-03,Technical,4,0
4360,8115,2024-10-22,Account,7,1
4361,381,2025-01-06,Billing,4,1
4362,2575,2025-06-03,Billing,7,1
4363,158,2025-06-06,Content,3,1
4364,7975,2025-07-28,Content,2,0
4365,8118,2025-06-29,Account,2,1
4366,5690,2024-09-14,Account,4,1
4367,2595,2025-03-05,Account,5,1
4368,2875,2025-06-14,Technical,3,1
4369,2511,2025-05-09,Technical,5,1
4370,7475,2024-12-26,Account,2,1
4371,1833,2025-05-21,Technical,20,0
4372,8301,2025-04-09,Technical,7,1
4373,1310,2024-08-28,Billing,2,1
4374,6803,2024-11-15,Technical,3,1
4375,943,2025-01-10,Technical,1,1
4376,6808,2025-08-05,Technical,7,1
4377,1720,2025-08-15,Content,7,1
4378,9928,2025-05-07,Technical,7,1
4379,9071,2025-03-02,Technical,2,1
4380,6743,2025-05-10,Technical,1,1
4381,3341,2025-02-16,Content,10,1
4382,3575,2025-03-27,Content,1,1
4383,61,2024-12-25,Content,7,1
4384,6397,2025-06-05,Technical,1,1
4385,7857,2024-12-13,Content,1,1
4386,9443,2025-02-28,Billing,1,1
4387,528,2025-08-02,Technical,1,1
4388,2512,2025-04-09,Technical,5,1
4389,1221,2025-08-14,Billing,8,1
4390,8594,2024-10-07,Technical,5,1
4391,9128,2025-05-16,Technical,4,1
4392,4364,2025-02-16,Billing,3,0
4393,2348,2025-07-04,Content,6,1
4394,3423,2025-04-21,Content,2,1
4395,5072,2025-02-25,Technical,7,1
4396,7888,2025-08-19,Content,6,1
4397,9003,2024-11-24,Billing,1,0
4398,9368,2025-05-02,Technical,14,0
4399,8663,2024-09-24,Account,3,0
4400,2139,2025-04-09,Technical,3,1
4401,2351,2025-06-12,Content,4,1
4402,5773,2024-09-14,Content,2,1
4403,455,2024-09-25,Billing,12,1
4404,8655,2025-04-25,Billing,2,1
4405,9065,2024-12-13,Content,5,1
4406,5840,2024-12-21,Billing,7,1
4407,5053,2025-03-20,Account,3,1
4408,9043,2025-04-24,Account,3,1
4409,2234,2025-07-06,Content,3,1
4410,2144,2025-03-14,Account,7,1
4411,5565,2025-07-09,Account,2,1
4412,3562,2025-06-10,Content,4,1
4413,1150,2024-10-03,Content,2,1
4414,8271,2025-07-31,Account,6,0
4415,8235,2025-01-29,Account,4,1
4416,5676,2025-08-11,Account,17,0
4417,12,2025-01-06,Content,6,1
4418,563,2024-11-20,Technical,10,1
4419,8789,2024-09-29,Account,5,1
4420,4989,2025-04-20,Content,5,1
4421,4539,2025-05-03,Content,5,0
4422,8757,2025-05-08,Billing,4,1
4423,2348,2025-01-26,Technical,5,1
4424,5302,2025-04-12,Technical,7,0
4425,5497,2024-11-24,Content,5,0
4426,6977,2024-08-31,Account,7,1
4427,9000,2025-04-16,Content,9,0
4428,7920,2024-09-04,Technical,1,1
4429,4214,2025-08-08,Account,2,1
4430,6995,2025-05-21,Billing,7,1
4431,4648,2024-11-24,Account,4,0
4432,4909,2024-10-17,Content,5,0
4433,9373,2025-02-28,Account,6,1
4434,6261,2025-08-05,Account,4,0
4435,4164,2024-10-04,Content,2,1
4436,3788,2024-10-19,Technical,3,1
4437,7713,2024-11-11,Content,1,1
4438,8444,2025-02-05,Technical,5,1
4439,3922,2024-10-30,Content,5,0
4440,4267,2024-12-15,Content,3,1
4441,8235,2024-12-24,Content,2,1
4442,3588,2025-05-17,Technical,4,1
4443,5183,2025-03-22,Account,5,1
4444,8657,2024-10-10,Billing,7,1
4445,9342,2025-01-20,Account,20,1
4446,5815,2025-05-29,Account,7,0
4447,4368,2025-03-01,Content,17,0
4448,3788,2025-08-14,Content,6,1
4449,1714,2025-01-29,Account,5,1
4450,9519,2024-10-02,Technical,1,1
4451,7185,2025-04-21,Technical,6,1
4452,2770,2025-07-23,Technical,5,1
4453,9176,2025-08-18,Content,3,1
4454,5844,2024-11-05,Content,8,0
4455,5646,2025-07-29,Billing,2,1
4456,4472,2025-05-07,Technical,5,0
4457,9126,2025-05-18,Technical,6,1
4458,6995,2024-12-23,Account,3,1
4459,208,2025-06-12,Billing,7,1
4460,1567,2025-03-22,Billing,4,1
4461,4605,2025-07-10,Billing,1,1
4462,7525,2025-04-18,Account,3,1
4463,8625,2025-03-30,Account,6,1
4464,577,2025-03-01,Content,3,1
4465,5260,2025-06-08,Technical,5,1
4466,7231,2025-01-18,Technical,5,1
4467,6117,2025-07-13,Account,11,1
4468,8884,2024-12-29,Account,5,1
4469,7651,2025-02-07,Technical,4,1
4470,8361,2024-09-15,Content,11,1
4471,2047,2025-01-15,Technical,5,1
4472,2279,2025-08-10,Content,2,1
4473,1886,2025-01-17,Content,1,1
4474,606,2025-02-04,Billing,7,1
4475,5849,2025-06-03,Technical,5,1
4476,2927,2025-05-13,Technical,2,1
4477,676,2024-09-27,Content,3,1
4478,4814,2025-02-16,Content,7,1
4479,2831,2025-05-16,Account,6,1
4480,9015,2025-05-06,Technical,17,1
4481,9459,2025-06-21,Content,4,1
4482,2180,2025-01-26,Billing,5,1
4483,3961,2025-07-14,Billing,2,1
4484,2044,2024-09-16,Content,3,1
4485,5256,2025-06-05,Billing,3,1
4486,2872,2025-05-10,Content,5,1
4487,2171,2025-01-17,Account,5,1
4488,9125,2024-08-30,Content,6,1
4489,4455,2025-01-02,Billing,6,1
4490,5851,2024-11-20,Billing,13,1
4491,4011,2025-04-27,Billing,12,1
4492,4289,2025-04-11,Account,7,1
4493,6814,2024-12-11,Account,7,1
4494,2977,2024-12-27,Billing,4,1
4495,7382,2025-01-09,Billing,2,1
4496,9102,2024-12-29,Technical,3,1
4497,4787,2025-05-25,Billing,5,1
4498,2365,2024-10-20,Account,3,1
4499,1888,2024-10-24,Technical,3,1
4500,6699,2025-02-06,Content,4,1
4501,5706,2024-09-05,Account,3,1
4502,624,2024-10-25,Content,7,1
4503,3275,2024-09-03,Content,7,1
4504,7974,2025-07-24,Technical,5,1
4505,4791,2024-09-29,Technical,16,0
4506,1311,2024-11-16,Content,1,1
4507,1161,2024-10-06,Content,16,0
4508,6099,2024-09-23,Content,5,1
4509,1719,2025-05-27,Billing,2,0
4510,5994,2025-05-06,Account,6,1
4511,5733,2024-10-11,Technical,7,1
4512,5989,2025-03-17,Technical,6,1
4513,9683,2024-11-13,Content,17,1
4514,1018,2024-11-02,Content,1,0
4515,9716,2024-08-26,Technical,7,1
4516,3325,2025-06-15,Account,12,1
4517,2661,2025-06-15,Account,1,1
4518,7130,2025-03-17,Account,1,1
4519,5293,2024-09-29,Technical,6,1
4520,2426,2025-01-07,Account,3,1
4521,4564,2024-08-29,Billing,17,1
4522,3187,2025-05-18,Account,11,1
4523,2347,2025-02-07,Content,4,1
4524,1685,2024-12-12,Billing,3,1
4525,629,2025-01-30,Account,2,1
4526,8333,2025-05-21,Billing,18,0
4527,7879,2025-05-23,Billing,12,0
4528,5276,2025-01-05,Billing,9,0
4529,6490,2025-04-01,Content,6,1
4530,1691,2025-04-28,Account,4,1
4531,8616,2025-02-27,Content,10,0
4532,2419,2025-07-02,Content,6,1
4533,6535,2025-01-01,Content,5,1
4534,4853,2024-09-20,Billing,18,0
4535,7600,2025-07-03,Account,3,1
4536,9408,2024-12-09,Account,5,1
4537,8097,2025-05-25,Account,6,1
4538,603,2025-02-22,Account,14,0
4539,4107,2025-07-06,Billing,6,1
4540,513,2024-08-25,Billing,14,0
4541,4740,2024-12-31,Billing,6,1
4542,6489,2025-05-11,Technical,5,0
4543,2148,2024-12-29,Content,2,1
4544,7495,2024-09-08,Billing,5,1
4545,88,2024-11-24,Technical,9,1
4546,4837,2025-03-18,Technical,3,1
4547,4189,2025-07-08,Billing,4,1
4548,667,2025-02-04,Content,5,0
4549,8266,2025-01-12,Account,3,0
4550,9826,2025-05-11,Account,3,1
4551,8209,2025-06-27,Content,9,1
4552,3130,2025-06-22,Content,6,1
4553,3303,2025-04-19,Billing,15,0
4554,5597,2024-12-27,Technical,5,1
4555,8944,2025-06-23,Content,8,1
4556,7329,2024-10-03,Technical,3,1
4557,5357,2025-05-12,Billing,5,1
4558,3957,2024-10-16,Content,11,1
4559,724,2025-02-23,Account,5,1
4560,579,2024-12-13,Account,5,1
4561,1855,2025-07-04,Technical,4,1
4562,9428,2024-11-03,Technical,2,1
4563,269,2025-07-21,Account,12,1
4564,680,2024-09-02,Technical,6,1
4565,6955,2025-05-26,Content,5,1
4566,7695,2025-05-03,Billing,6,1
4567,939,2025-04-22,Technical,6,1
4568,5910,2024-11-02,Technical,6,1
4569,199,2025-07-06,Account,4,1
4570,8396,2024-11-18,Content,1,1
4571,8993,2024-12-30,Technical,2,0
4572,5322,2025-07-02,Content,7,1
4573,2811,2024-12-26,Billing,3,1
4574,5315,2024-11-01,Content,5,1
4575,801,2025-08-19,Technical,7,1
4576,7011,2024-09-04,Account,7,1
4577,1256,2025-02-12,Account,3,1
4578,3633,2025-05-12,Technical,3,1
4579,9616,2024-12-19,Billing,3,0
4580,5847,2025-05-28,Account,7,1
4581,3769,2024-11-13,Billing,1,1
4582,8618,2024-09-26,Technical,6,1
4583,3403,2025-03-29,Account,5,1
4584,9555,2025-04-13,Account,4,1
4585,8817,2025-02-25,Billing,4,1
4586,1270,2025-06-06,Account,20,0
4587,1005,2025-05-12,Account,3,1
4588,3027,2025-03-29,Content,3,1
4589,845,2025-01-17,Billing,6,1
4590,2172,2025-03-06,Technical,1,1
4591,8063,2025-08-03,Technical,3,1
4592,7255,2025-08-16,Content,5,1
4593,1580,2025-06-08,Technical,4,1
4594,5716,2025-03-06,Content,7,1
4595,9447,2024-11-25,Account,2,1
4596,1925,2024-10-06,Technical,7,0
4597,8520,2024-10-03,Content,3,0
4598,2334,2025-06-14,Account,6,1
4599,881,2025-01-30,Billing,3,1
4600,7488,2024-12-01,Billing,5,1
4601,5748,2025-01-31,Content,16,1
4602,6760,2024-10-25,Billing,8,1
4603,7707,2024-10-06,Technical,17,1
4604,6257,2025-04-18,Content,9,1
4605,127,2024-11-23,Account,13,1
4606,1298,2025-02-27,Content,12,0
4607,9278,2025-03-06,Content,7,1
4608,2868,2024-10-29,Account,1,1
4609,6010,2025-05-05,Billing,14,0
4610,8979,2025-06-24,Content,7,1
4611,8835,2025-02-26,Account,14,1
4612,7344,2025-06-16,Content,5,1
4613,3209,2025-02-08,Billing,3,0
4614,3834,2024-11-13,Content,7,1
4615,8978,2024-11-13,Billing,2,1
4616,305,2025-04-19,Technical,5,1
4617,6893,2024-09-25,Technical,3,1
4618,9288,2024-08-31,Billing,7,1
4619,5963,2024-11-14,Content,2,1
4620,7428,2025-08-12,Technical,19,1
4621,3761,2025-07-10,Account,2,1
4622,2567,2025-07-21,Technical,6,1
4623,2,2025-03-31,Technical,5,1
4624,36,2024-11-25,Technical,10,1
4625,2248,2024-10-08,Content,6,1
4626,4973,2025-05-31,Content,4,1
4627,8078,2025-01-04,Technical,3,1
4628,5600,2024-09-15,Content,7,1
4629,725,2025-08-13,Content,5,1
4630,3521,2025-07-06,Content,4,1
4631,3588,2024-10-04,Content,1,1
4632,9056,2025-02-27,Technical,11,1
4633,859,2025-04-16,Account,5,1
4634,5483,2024-10-27,Content,6,1
4635,7030,2024-11-30,Account,6,1
4636,5114,2025-08-20,Billing,7,1
4637,9332,2024-12-19,Technical,6,1
4638,2259,2025-02-19,Content,19,1
4639,7765,2025-04-20,Account,6,0
4640,2142,2025-01-16,Technical,7,1
4641,1112,2024-11-17,Account,5,1
4642,2976,2024-10-27,Billing,4,1
4643,3504,2025-01-08,Account,3,1
4644,1663,2024-11-10,Billing,3,0
4645,2312,2024-11-29,Account,3,1
4646,6457,2024-12-07,Technical,3,1
4647,6214,2024-11-19,Content,4,1
4648,2537,2025-06-04,Content,7,1
4649,299,2024-10-16,Technical,2,0
4650,9754,2025-04-11,Content,3,1
4651,76,2025-06-17,Content,10,1
4652,3151,2025-03-09,Account,5,1
4653,9968,2025-04-20,Technical,4,1
4654,7937,2024-12-15,Account,12,0
4655,8424,2025-05-18,Account,1,1
4656,5959,2024-08-31,Billing,15,1
4657,7731,2025-01-03,Billing,1,1
4658,7862,2024-12-30,Content,2,1
4659,4507,2025-03-29,Account,2,1
4660,4425,2025-06-10,Account,7,1
4661,5820,2025-02-18,Technical,3,1
4662,812,2025-01-28,Billing,5,1
4663,6287,2024-10-29,Content,16,0
4664,1312,2025-03-11,Technical,5,1
4665,7896,2025-01-24,Technical,1,1
4666,3350,2024-10-30,Account,11,0
4667,5951,2024-11-02,Billing,4,1
4668,501,2025-03-04,Billing,7,1
4669,5044,2024-10-15,Billing,2,1
4670,8001,2024-08-25,Account,4,1
4671,7680,2025-03-18,Billing,2,1
4672,675,2025-02-11,Technical,4,1
4673,2006,2025-07-29,Content,19,1
4674,6571,2025-07-07,Account,7,1
4675,1464,2024-11-19,Billing,4,1
4676,6021,2025-01-25,Billing,3,1
4677,7699,2025-07-09,Content,2,1
4678,8960,2025-01-17,Technical,4,1
4679,114,2025-07-22,Account,6,1
4680,3863,2025-02-23,Technical,18,1
4681,1996,2025-04-15,Technical,6,1
4682,1185,2025-03-19,Billing,17,1
4683,8403,2024-08-24,Content,5,1
4684,8276,2024-10-04,Billing,1,1
4685,8953,2025-03-11,Content,6,1
4686,5099,2024-11-27,Account,7,1
4687,8615,2025-03-16,Billing,3,1
4688,695,2025-07-10,Technical,3,1
4689,5632,2025-06-03,Content,5,1
4690,1248,2024-12-29,Content,2,0
4691,9572,2024-12-17,Technical,2,1
4692,1721,2024-09-06,Technical,4,1
4693,387,2025-07-02,Billing,3,1
4694,3646,2024-11-08,Technical,20,1
4695,9515,2024-09-23,Billing,2,1
4696,1820,2024-10-15,Account,2,1
4697,8741,2024-10-27,Billing,4,1
4698,6713,2024-11-05,Account,16,1
4699,1893,2025-01-29,Billing,6,1
4700,4829,2024-10-17,Content,5,1
4701,7220,2025-01-26,Billing,1,1
4702,2935,2025-02-27,Technical,11,1
4703,7097,2025-05-06,Billing,8,0
4704,5568,2024-11-17,Billing,6,0
4705,2049,2025-03-01,Technical,2,1
4706,9471,2024-11-28,Account,6,1
4707,5073,2025-07-26,Technical,1,1
4708,638,2024-11-14,Billing,4,1
4709,5007,2024-11-25,Billing,3,1
4710,3915,2025-07-06,Content,5,1
4711,6102,2025-02-02,Billing,7,1
4712,8433,2025-06-14,Billing,7,0
4713,4896,2024-10-09,Content,3,1
4714,9849,2025-04-13,Billing,4,0
4715,4347,2025-07-31,Billing,9,1
4716,2591,2025-08-20,Billing,5,1
4717,7126,2024-08-29,Billing,2,0
4718,1234,2025-06-05,Content,3,1
4719,8691,2025-03-19,Content,1,1
4720,4900,2024-09-04,Billing,5,1
4721,8883,2024-09-18,Account,20,1
4722,788,2025-01-29,Technical,5,1
4723,9831,2025-02-22,Content,5,1
4724,1161,2024-11-11,Technical,15,1
4725,9440,2024-12-14,Technical,13,0
4726,8683,2025-02-14,Content,16,0
4727,5127,2025-07-16,Content,10,0
4728,2657,2024-12-02,Content,2,1
4729,1245,2025-03-31,Technical,7,1
4730,5112,2024-09-22,Account,4,1
4731,1832,2025-08-05,Content,7,0
4732,8695,2025-05-04,Content,3,1
4733,1,2025-07-15,Content,15,1
4734,6264,2024-08-29,Technical,19,0
4735,5880,2025-02-07,Billing,5,1
4736,6055,2025-03-30,Content,7,1
4737,2514,2024-12-26,Account,18,1
4738,1777,2025-03-11,Technical,8,0
4739,7138,2024-10-07,Content,2,0
4740,7498,2024-09-28,Account,3,1
4741,2393,2024-11-04,Technical,3,0
4742,472,2025-07-25,Billing,5,0
4743,6732,2024-09-12,Account,18,0
4744,4033,2025-06-08,Technical,5,1
4745,7715,2025-04-21,Billing,5,1
4746,9861,2025-03-24,Account,11,1
4747,8320,2024-09-21,Billing,4,1
4748,3679,2025-05-07,Billing,5,1
4749,9799,2025-03-11,Billing,5,1
4750,2140,2025-06-20,Account,6,0
4751,4474,2024-12-24,Technical,1,1
4752,6116,2025-03-02,Content,11,1
4753,5165,2025-02-27,Billing,5,0
4754,6114,2025-07-06,Billing,3,0
4755,670,2025-07-28,Account,4,1
4756,225,2025-01-08,Technical,6,1
4757,8359,2025-03-07,Billing,2,1
4758,1359,2024-11-09,Account,4,1
4759,6731,2025-05-03,Billing,2,1
4760,6167,2025-07-13,Billing,5,1
4761,1092,2024-09-05,Billing,7,1
4762,6778,2025-06-16,Technical,19,0
4763,585,2025-06-20,Technical,2,1
4764,3974,2025-02-17,Technical,5,1
4765,5165,2024-11-28,Billing,7,1
4766,3409,2025-04-13,Account,4,1
4767,2139,2025-04-07,Content,4,1
4768,5188,2025-03-14,Billing,20,0
4769,6472,2025-03-10,Account,5,0
4770,9281,2024-08-25,Content,3,1
4771,612,2025-04-12,Billing,3,0
4772,6790,2025-04-27,Account,5,1
4773,98,2025-04-23,Content,6,0
4774,2295,2025-05-26,Technical,5,0
4775,6808,2025-01-26,Billing,4,1
4776,6628,2024-09-02,Billing,1,1
4777,1902,2024-12-21,Technical,6,0
4778,2852,2025-02-18,Technical,1,1
4779,5790,2025-01-15,Billing,8,0
4780,8364,2025-04-30,Account,2,1
4781,8177,2024-12-02,Account,7,0
4782,8718,2024-12-02,Content,6,1
4783,3076,2024-11-10,Content,4,1
4784,8793,2024-10-28,Billing,3,1
4785,3632,2025-08-07,Billing,1,0
4786,1961,2024-12-16,Billing,7,1
4787,6687,2025-07-30,Content,5,1
4788,1084,2024-10-25,Content,3,1
4789,7395,2024-09-19,Content,3,0
4790,9115,2025-03-08,Account,18,0
4791,9680,2025-04-19,Technical,2,1
4792,8327,2025-03-18,Account,6,1
4793,4429,2024-09-05,Account,13,1
4794,3916,2025-05-09,Billing,5,1
4795,8442,2025-03-27,Billing,7,1
4796,3481,2025-05-24,Account,4,1
4797,3287,2025-07-09,Content,2,1
4798,4132,2024-11-18,Billing,11,1
4799,3664,2025-08-01,Technical,17,1
4800,5420,2025-04-02,Content,4,1
4801,5447,2024-10-20,Account,3,1
4802,3587,2025-04-16,Billing,15,0
4803,1222,2025-04-19,Technical,6,1
4804,70,2024-09-29,Billing,6,1
4805,4840,2024-12-18,Technical,4,1
4806,9695,2024-09-23,Technical,3,1
4807,5096,2024-09-27,Account,1,0
4808,3599,2025-08-10,Technical,5,1
4809,4132,2024-11-23,Billing,12,1
4810,8857,2024-10-26,Content,12,1
4811,3928,2025-03-26,Technical,5,1
4812,6007,2025-04-19,Content,1,1
4813,896,2024-09-22,Content,5,0
4814,352,2025-03-03,Account,4,1
4815,2519,2025-05-20,Account,15,1
4816,5171,2024-10-16,Billing,7,1
4817,3915,2025-05-15,Billing,7,1
4818,2664,2025-08-06,Content,1,1
4819,7804,2024-12-12,Account,4,1
4820,8199,2024-12-24,Billing,18,1
4821,3283,2025-07-08,Technical,4,1
4822,9998,2025-05-29,Technical,5,1
4823,2386,2025-02-10,Account,2,1
4824,2089,2025-04-28,Content,12,1
4825,5507,2025-01-16,Content,6,0
4826,8575,2024-10-01,Account,5,1
4827,9280,2025-01-18,Technical,19,1
4828,7700,2025-06-27,Technical,18,1
4829,2517,2025-01-24,Content,7,1
4830,5881,2025-03-14,Billing,4,1
4831,5041,2024-11-14,Billing,6,1
4832,2332,2025-02-07,Technical,7,0
4833,2520,2024-09-03,Billing,3,1
